"No.","Time","Delta-time","Source","Destination","Protocol","Length","Info","Source port","Destination port"
"205","1.620694","0.020779","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=16981 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 219]","443","51164"
"206","1.620694","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=18381 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 219]","443","51164"
"207","1.620694","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=19781 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 219]","443","51164"
"208","1.620694","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=21181 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 219]","443","51164"
"209","1.620694","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=22581 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 219]","443","51164"
"210","1.620694","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=23981 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 219]","443","51164"
"211","1.620757","0.000063","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=802 Ack=25381 Win=514 Len=0","51164","443"
"212","1.620817","0.000060","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=25381 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 219]","443","51164"
"213","1.620817","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=26781 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 219]","443","51164"
"214","1.620817","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=28181 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 219]","443","51164"
"215","1.620817","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=29581 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 219]","443","51164"
"216","1.620846","0.000029","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=802 Ack=30981 Win=514 Len=0","51164","443"
"217","1.620884","0.000038","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=30981 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 219]","443","51164"
"218","1.620910","0.000026","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=802 Ack=32381 Win=514 Len=0","51164","443"
"219","1.625404","0.004494","82.102.152.57","192.168.68.121","TLSv1.2","1454","Application Data","443","51164"
"220","1.625404","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=33781 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 221]","443","51164"
"221","1.625404","0.000000","82.102.152.57","192.168.68.121","TLSv1.2","1454","Application Data","443","51164"
"222","1.625404","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=36581 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 243]","443","51164"
"223","1.625404","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=37981 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 243]","443","51164"
"224","1.625404","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=39381 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 243]","443","51164"
"225","1.625404","0.000000","35.186.224.26","192.168.68.121","TLSv1.2","269","Application Data, Application Data, Application Data","443","51027"
"226","1.625507","0.000103","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=802 Ack=40781 Win=514 Len=0","51164","443"
"227","1.626847","0.001340","192.168.68.121","35.186.224.26","TLSv1.2","93","Application Data","51027","443"
"228","1.630179","0.003332","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=40781 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 243]","443","51164"
"229","1.630179","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=42181 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 243]","443","51164"
"230","1.630179","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=43581 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 243]","443","51164"
"231","1.630238","0.000059","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=802 Ack=44981 Win=514 Len=0","51164","443"
"232","1.632807","0.002569","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=44981 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 243]","443","51164"
"233","1.632807","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=46381 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 243]","443","51164"
"234","1.632807","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=47781 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 243]","443","51164"
"235","1.632884","0.000077","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=802 Ack=49181 Win=514 Len=0","51164","443"
"236","1.647861","0.014977","192.168.68.121","142.250.75.170","QUIC","1292","Initial, DCID=08ee9dc581e3cb21, PKN: 8, PADDING, PING, PING, PADDING, PING, PADDING, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PING, PADDING","62486","443"
"237","1.648354","0.000493","192.168.68.121","35.186.224.24","TLSv1.2","515","Application Data","51008","443"
"238","1.648407","0.000053","192.168.68.121","35.186.224.24","TLSv1.2","93","Application Data","51008","443"
"239","1.674590","0.026183","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=49181 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 243]","443","51164"
"240","1.674590","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=50581 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 243]","443","51164"
"241","1.674679","0.000089","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=802 Ack=51981 Win=514 Len=0","51164","443"
"242","1.682722","0.008043","192.168.68.100","255.255.255.255","UDP","207","20000  >  10002 Len=165","20000","10002"
"243","1.685089","0.002367","82.102.152.57","192.168.68.121","TLSv1.2","1454","Application Data","443","51164"
"244","1.685089","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=53381 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 260]","443","51164"
"245","1.685089","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=54781 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 260]","443","51164"
"246","1.685089","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=56181 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 260]","443","51164"
"247","1.685089","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=57581 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 260]","443","51164"
"248","1.685089","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=58981 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 260]","443","51164"
"249","1.685089","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=60381 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 260]","443","51164"
"250","1.685089","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=61781 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 260]","443","51164"
"251","1.685154","0.000065","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=802 Ack=63181 Win=514 Len=0","51164","443"
"252","1.691990","0.006836","192.168.68.121","35.186.224.26","TLSv1.2","135","Application Data","51027","443"
"253","1.692087","0.000097","192.168.68.121","35.186.224.26","TCP","1454","51027  >  443 [ACK] Seq=5747 Ack=402 Win=512 Len=1400 [TCP PDU reassembled in 256]","51027","443"
"254","1.692087","0.000000","192.168.68.121","35.186.224.26","TCP","1454","51027  >  443 [ACK] Seq=7147 Ack=402 Win=512 Len=1400 [TCP PDU reassembled in 256]","51027","443"
"255","1.692087","0.000000","192.168.68.121","35.186.224.26","TCP","1454","51027  >  443 [ACK] Seq=8547 Ack=402 Win=512 Len=1400 [TCP PDU reassembled in 256]","51027","443"
"256","1.692087","0.000000","192.168.68.121","35.186.224.26","TLSv1.2","165","Application Data","51027","443"
"257","1.714088","0.022001","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=63181 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 260]","443","51164"
"258","1.714088","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=64581 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 260]","443","51164"
"259","1.714088","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=65981 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 260]","443","51164"
"260","1.714088","0.000000","82.102.152.57","192.168.68.121","TLSv1.2","1454","Application Data","443","51164"
"261","1.714088","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=68781 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 267]","443","51164"
"262","1.714088","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=70181 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 267]","443","51164"
"263","1.714147","0.000059","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=802 Ack=71581 Win=514 Len=0","51164","443"
"264","1.716323","0.002176","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=71581 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 267]","443","51164"
"265","1.716323","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=72981 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 267]","443","51164"
"266","1.716323","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=74381 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 267]","443","51164"
"267","1.716323","0.000000","82.102.152.57","192.168.68.121","TLSv1.2","1454","Application Data","443","51164"
"268","1.716323","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=77181 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 281]","443","51164"
"269","1.716323","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=78581 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 281]","443","51164"
"270","1.716384","0.000061","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=802 Ack=79981 Win=514 Len=0","51164","443"
"271","1.718575","0.002191","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=79981 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 281]","443","51164"
"272","1.718575","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=81381 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 281]","443","51164"
"273","1.718575","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=82781 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 281]","443","51164"
"274","1.718575","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=84181 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 281]","443","51164"
"275","1.718575","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=85581 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 281]","443","51164"
"276","1.718575","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=86981 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 281]","443","51164"
"277","1.718632","0.000057","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=802 Ack=88381 Win=514 Len=0","51164","443"
"278","1.723336","0.004704","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=88381 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 281]","443","51164"
"279","1.723336","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=89781 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 281]","443","51164"
"280","1.723336","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=91181 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 281]","443","51164"
"281","1.723336","0.000000","82.102.152.57","192.168.68.121","TLSv1.2","1454","Application Data","443","51164"
"282","1.723336","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=93981 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 309]","443","51164"
"283","1.723336","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=95381 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 309]","443","51164"
"284","1.723336","0.000000","35.186.224.26","192.168.68.121","TCP","60","443  >  51027 [ACK] Seq=402 Ack=5666 Win=146 Len=0","443","51027"
"285","1.723394","0.000058","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=802 Ack=96781 Win=514 Len=0","51164","443"
"286","1.726276","0.002882","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=96781 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 309]","443","51164"
"287","1.726276","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=98181 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 309]","443","51164"
"288","1.726276","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=99581 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 309]","443","51164"
"289","1.726276","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=100981 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 309]","443","51164"
"290","1.726276","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=102381 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 309]","443","51164"
"291","1.726276","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=103781 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 309]","443","51164"
"292","1.726335","0.000059","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=802 Ack=105181 Win=514 Len=0","51164","443"
"293","1.728674","0.002339","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=105181 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 309]","443","51164"
"294","1.728674","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [PSH, ACK] Seq=106581 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 309]","443","51164"
"295","1.728674","0.000000","35.186.224.26","192.168.68.121","TLSv1.2","1454","Application Data","443","51027"
"296","1.728674","0.000000","35.186.224.26","192.168.68.121","TLSv1.2","1292","Application Data, Application Data, Application Data, Application Data","443","51027"
"297","1.728674","0.000000","35.186.224.24","192.168.68.121","TCP","60","443  >  51008 [ACK] Seq=1 Ack=462 Win=59 Len=0","443","51008"
"298","1.728674","0.000000","35.186.224.24","192.168.68.121","TCP","60","443  >  51008 [ACK] Seq=1 Ack=501 Win=59 Len=0","443","51008"
"299","1.728674","0.000000","35.186.224.24","192.168.68.121","TLSv1.2","93","Application Data","443","51008"
"300","1.728674","0.000000","35.186.224.26","192.168.68.121","TLSv1.2","1454","Application Data","443","51027"
"301","1.728674","0.000000","35.186.224.26","192.168.68.121","TLSv1.2","1393","Application Data, Application Data, Application Data","443","51027"
"302","1.728760","0.000086","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=802 Ack=107981 Win=514 Len=0","51164","443"
"303","1.728791","0.000031","192.168.68.121","35.186.224.26","TCP","54","51027  >  443 [ACK] Seq=10058 Ack=5779 Win=514 Len=0","51027","443"
"304","1.729766","0.000975","192.168.68.121","35.186.224.26","TLSv1.2","93","Application Data","51027","443"
"305","1.735986","0.006220","35.186.224.26","192.168.68.121","TLSv1.2","1454","Application Data","443","51027"
"306","1.735986","0.000000","35.186.224.26","192.168.68.121","TLSv1.2","136","Application Data","443","51027"
"307","1.735986","0.000000","35.186.224.26","192.168.68.121","TLSv1.2","1108","Application Data, Application Data","443","51027"
"308","1.735986","0.000000","82.102.152.57","192.168.68.121","TCP","1454","443  >  51164 [ACK] Seq=107981 Ack=802 Win=24 Len=1400 [TCP PDU reassembled in 309]","443","51164"
"309","1.735986","0.000000","82.102.152.57","192.168.68.121","TLSv1.2","1454","Application Data","443","51164"
"310","1.735986","0.000000","35.186.224.41","192.168.68.121","TCP","1454","443  >  51139 [ACK] Seq=12342 Ack=1 Win=20 Len=1400 [TCP PDU reassembled in 311]","443","51139"
"311","1.735986","0.000000","35.186.224.41","192.168.68.121","TLSv1.2","1454","Application Data","443","51139"
"312","1.735986","0.000000","35.186.224.41","192.168.68.121","TLSv1.2","78","Application Data","443","51139"
"313","1.736062","0.000076","192.168.68.121","35.186.224.26","TCP","54","51027  >  443 [ACK] Seq=10097 Ack=8315 Win=514 Len=0","51027","443"
"314","1.736089","0.000027","192.168.68.121","82.102.152.57","TCP","54","51164  >  443 [ACK] Seq=802 Ack=110781 Win=514 Len=0","51164","443"
"315","1.736112","0.000023","192.168.68.121","35.186.224.41","TCP","54","51139  >  443 [ACK] Seq=1 Ack=15166 Win=514 Len=0","51139","443"
"316","1.746587","0.010475","35.186.224.41","192.168.68.121","TCP","1454","443  >  51139 [ACK] Seq=15166 Ack=1 Win=20 Len=1400 [TCP PDU reassembled in 317]","443","51139"
"317","1.746587","0.000000","35.186.224.41","192.168.68.121","TLSv1.2","66","Application Data","443","51139"
"318","1.746655","0.000068","192.168.68.121","35.186.224.41","TCP","54","51139  >  443 [ACK] Seq=1 Ack=16578 Win=514 Len=0","51139","443"
"319","1.746746","0.000091","35.186.224.41","192.168.68.121","TCP","1454","443  >  51139 [ACK] Seq=16578 Ack=1 Win=20 Len=1400 [TCP PDU reassembled in 320]","443","51139"
"320","1.746746","0.000000","35.186.224.41","192.168.68.121","TLSv1.2","1454","Application Data","443","51139"
"321","1.746746","0.000000","35.186.224.41","192.168.68.121","TLSv1.2","78","Application Data","443","51139"
"322","1.746746","0.000000","35.186.224.41","192.168.68.121","TLSv1.2","166","Application Data","443","51139"
